Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	FZ	CZ	PZ	FC1	FC2	CP1	CP2	FC5	FC6	CP5	CP6	FT9	FT10	P9	P10	POZ
12000.0000	-0.5549	-0.1324	0.4018	0.0659	0.0618	0.1580	-0.3046	0.6863	-0.4967	0.6019	-0.3176	-0.2210	-0.6138	-0.1496	-0.3887	0.5129	0.4534	0.2261	0.0708	0.3157	0.0377	-0.0266	0.3884	0.1750	0.3976	-0.2006	0.3583	-0.5927	-0.7736	-0.3189	0.0804	0.0996
12003.9062	-2.8557	-2.4863	-1.1172	-0.8047	-0.0947	0.4907	0.5885	1.2794	0.6759	1.7330	-1.4608	-1.0009	0.2808	0.4338	0.7645	1.8331	-1.2935	-0.0651	0.4771	-0.7566	-0.2645	0.2346	0.4938	-0.2403	-0.8110	0.4923	1.2089	-0.8628	0.0278	0.8269	1.3635	0.9096
12007.8125	-1.3220	-0.4840	-0.4789	-0.9111	-0.4142	0.2303	-1.0057	1.1030	-0.6615	1.1298	-0.8933	0.6919	-0.7819	1.8498	-0.8080	1.6391	-0.7206	-0.1665	-0.0337	-0.4862	-0.8974	-0.3297	0.3075	-0.5129	1.3333	-0.8529	1.1849	-0.5179	1.5339	-0.3453	1.4733	0.1469
12011.7188	-1.6896	-2.3143	-0.7977	-2.9084	0.5135	-0.0481	0.5035	1.9764	0.5244	2.0566	-0.6913	-2.2541	0.2072	0.3607	0.4335	1.2563	-1.6544	0.7336	1.2787	-0.3317	-1.6335	1.0551	1.1263	-0.3891	0.0704	0.3246	0.9980	-0.3060	-0.8331	0.4934	0.3053	1.6340
12015.6250	-1.8813	-3.1761	-0.4193	-0.4990	0.8620	0.6189	1.2566	1.9774	1.4063	2.3031	-0.3015	-4.9925	0.4683	-3.3868	0.9938	1.3773	-0.3640	1.4904	1.9028	0.4122	1.1869	1.6239	1.5883	0.0645	-4.1906	0.9580	0.0297	-0.0862	-5.0419	1.0219	0.6681	2.1288
12019.5312	-1.3396	-3.2725	-0.7003	-2.3468	0.9947	-0.3704	2.1383	1.7978	2.3925	2.6301	0.2224	-5.8026	1.2082	-3.2483	2.0524	1.2959	-1.2943	1.0032	2.1242	-0.0621	-0.3938	1.7889	1.2899	0.1107	-4.2326	1.6924	-0.4343	0.4797	-5.3148	1.9311	1.0053	2.6544
12023.4375	-1.4214	-2.2548	-1.0014	-1.8145	0.3657	0.0017	1.3488	1.0087	1.4279	1.0666	-0.3151	-2.1092	0.8069	-0.5154	1.1906	0.5413	-1.6021	0.1681	1.2164	-0.6310	-0.8473	0.9321	0.7345	-0.1109	-1.2613	0.9887	0.5047	0.1390	-0.9764	0.9282	0.0258	1.4650
12027.3438	-0.6077	-1.0806	-0.3681	-1.5519	0.4019	-0.6397	1.3038	0.3783	1.1114	0.7791	-0.0371	-1.4344	0.8906	-0.5770	1.2560	0.0047	-0.8958	-0.1378	0.7215	-0.3234	-1.1129	0.6160	0.1435	0.1601	-0.7090	1.0667	-0.2208	0.1251	-1.1410	0.9799	-0.1524	1.0511
12031.2500	2.7460	0.3037	0.4005	-1.5548	0.6914	-1.3056	1.3543	0.0403	1.3532	0.9254	2.0849	-3.6908	1.2684	-3.0044	1.4475	-0.5844	-0.2360	0.1030	0.8594	0.1731	-0.8184	0.8409	-0.0677	0.3313	-2.7106	1.1680	-1.6708	1.5471	-4.1907	1.2624	-0.3897	1.3231
12035.1562	1.2946	-0.8044	-0.1815	-0.5424	0.3343	-0.1681	1.5974	0.2308	1.7916	0.1892	1.5718	-3.1938	0.7820	-2.8646	1.3120	-0.3873	-0.5675	-0.0906	1.1514	-0.2895	0.1729	0.7484	0.5452	0.4211	-3.0435	1.2122	-0.5740	1.2179	-3.3563	0.8499	-0.5980	1.2387
12039.0625	-2.8847	-3.7794	-1.6428	-0.9423	0.2465	1.1875	1.6241	1.4467	1.7087	0.9783	-1.0056	-2.3333	0.7020	-0.7335	1.2594	0.9101	-1.9796	0.4182	1.4808	-0.9073	0.3293	1.0870	1.3226	-0.1422	-2.0417	1.1359	1.5327	-0.3595	-0.6793	0.7883	-0.2856	1.5586
12042.9688	-2.8734	-3.1773	-1.0339	-1.6572	0.4539	0.4245	1.4736	1.4536	1.4277	1.3466	-1.0891	-2.2820	0.4753	-0.4608	1.2094	0.9803	-1.4750	0.5050	1.3438	-0.4637	-0.4908	1.0477	1.1575	0.0210	-1.1544	1.0998	1.0005	-0.6190	-1.2222	0.8853	0.1763	1.5171
12046.8750	-0.2540	-0.0912	0.1301	-1.9116	0.2984	-1.1743	1.0467	-0.1835	0.7779	0.2596	0.0021	-0.2957	0.4975	0.4261	1.1134	-0.2721	-0.4706	-0.4275	0.1065	-0.1393	-1.8424	0.1330	-0.2661	0.3683	0.9260	0.9301	-0.4629	-0.1273	-0.3232	0.8260	0.0370	0.3628
12050.7812	-1.4469	-1.4288	-1.0052	-1.7763	-0.0030	-0.5305	1.3665	0.2961	0.9510	0.9653	-0.8211	0.0296	1.1987	1.0009	1.5953	0.4237	-1.7179	-0.9060	0.0960	-1.0970	-1.7415	0.0637	-0.3595	0.0191	0.4480	1.1995	0.6203	-0.4443	1.0958	1.2159	-0.0367	0.7290
12054.6875	-1.3035	-1.7958	-0.5294	-1.2525	0.5771	-0.4142	1.2222	1.2219	1.0113	1.8945	-0.3925	-2.4731	1.0771	-1.4882	1.1392	0.6669	-0.9182	0.2245	1.2912	-0.2328	-0.6231	1.0590	0.4932	-0.0500	-2.0411	0.9880	-0.1740	0.0819	-2.3570	1.1067	0.1631	1.8275
12058.5938	-1.3556	-1.6681	-1.4769	-4.6000	0.1290	-1.7545	1.2457	1.2608	1.5676	2.6817	-0.4907	-1.5665	1.4785	1.5250	1.7474	1.6924	-2.9904	-0.9936	1.0014	-1.5575	-3.9437	0.5704	-0.1961	-0.6054	0.1110	1.0053	0.1919	0.5152	0.4200	1.9574	2.0272	2.0714
12062.5000	-0.6037	-2.9208	-0.9505	-3.5374	0.8103	-1.2040	2.6512	1.8566	2.5116	3.5046	0.4777	-5.5364	2.0186	-2.7287	2.9291	1.5106	-2.1983	-0.1262	1.7474	-0.8662	-2.0343	1.3889	0.5569	0.1813	-3.6426	2.2700	-0.3293	0.5728	-4.7930	2.6527	0.8649	2.9663
12066.4062	-3.0029	-4.0791	-1.9046	-3.0251	0.0596	0.0571	1.8873	2.0976	2.3288	3.0311	-0.9346	-3.7322	0.9834	-0.3715	2.1969	2.7635	-2.8732	-0.3058	1.3497	-1.5452	-1.5149	0.7573	0.9326	-0.2285	-2.3838	1.5187	1.3998	-0.2937	-1.6843	2.0767	2.2258	2.2136
12070.3125	-1.4229	-2.1715	-1.1846	-0.7169	-0.0696	0.4120	0.8396	1.1427	1.2604	1.4604	-0.3161	-2.1108	0.5787	-0.8282	0.8836	1.4354	-1.4594	-0.1434	0.9755	-0.8950	0.0044	0.5074	0.6074	-0.2797	-2.3276	0.5939	0.7041	0.2413	-1.1051	0.9134	1.1305	1.3400
12074.2188	-1.5272	-0.9735	-1.0719	-0.4977	-0.4491	-0.2087	0.6603	0.2593	0.5480	1.0391	-0.9477	0.7353	0.8718	1.0363	1.0024	1.0354	-1.3868	-1.2660	-0.1700	-1.2688	-0.9571	-0.3942	-0.5708	-0.1826	-0.1212	0.6154	0.7101	-0.3507	1.5012	0.9559	0.8983	0.4754
12078.1250	-0.7257	0.2798	-0.4257	0.6125	-0.7472	0.0960	-0.6264	0.0861	-0.4823	0.5745	-0.6729	1.6086	-0.1911	1.3017	-0.2474	1.2017	-0.3250	-1.0812	-0.7109	-0.7817	-0.2028	-0.9299	-0.5944	-0.2368	0.5148	-0.4274	0.6773	-0.3808	1.7610	0.0513	1.3784	-0.3540
12082.0312	-1.3495	-1.5806	-0.9598	-0.1380	-0.4187	0.7472	-0.3811	1.1600	0.1025	1.7197	-0.7368	-1.0701	-0.1192	0.2747	0.0523	2.2031	-0.9543	-0.0123	0.0158	-0.6989	0.3653	-0.1852	0.3097	-0.5028	-1.2156	-0.2784	1.1374	-0.3606	0.0116	0.4556	1.9758	0.4312
12085.9375	-0.6101	-1.2765	-0.4122	0.2168	-0.2248	0.7020	0.0408	1.3599	0.1014	1.7063	-0.1386	-1.7097	-0.1531	-1.0558	0.1967	1.6622	-0.4662	-0.1013	0.2817	-0.4591	0.5298	-0.0520	0.5344	-0.0189	-1.6365	0.1006	0.9841	-0.3177	-1.5871	0.2956	0.7905	0.7169
12089.8438	-0.2633	-0.5610	-0.0138	0.7715	-0.2941	0.9515	-0.6983	1.6775	-0.7173	1.4522	-0.0095	-0.9713	-0.8141	-0.9581	-0.8244	1.4328	0.0329	-0.0212	0.4182	-0.2082	0.7146	-0.1041	0.8242	-0.0515	-0.9303	-0.5712	1.2162	-0.3019	-1.3600	-0.6188	0.1575	0.6433
12093.7500	-0.5623	-0.1074	0.1923	1.2340	-0.1431	1.0143	-0.8196	1.1871	-1.3087	0.4920	-0.4951	0.7134	-0.7664	-0.1610	-1.1956	0.3091	0.3889	0.1045	0.2286	0.0873	0.7512	-0.0505	0.6510	-0.0132	0.5151	-0.6949	1.2013	-0.6695	0.1312	-1.1727	-1.2423	0.2009
12097.6562	-1.8335	-2.2031	-0.1106	-0.4153	0.5810	0.7008	1.0079	1.5425	0.5611	1.0111	-0.5711	-2.1957	-0.0904	-1.5647	0.4612	0.3464	-0.2522	0.7928	1.2783	0.2308	0.3712	0.9974	1.3691	0.3753	-1.0954	0.7583	0.8238	-0.7254	-2.4162	0.0639	-1.0627	1.2632
12101.5625	-2.1197	-2.6462	0.2912	-1.3692	1.2885	0.2451	1.4813	1.9622	0.8776	1.3929	-0.5258	-3.6637	0.0498	-2.4927	0.6694	-0.0504	0.0067	1.6453	2.1031	0.9155	0.0099	1.8815	1.9032	0.5162	-1.4532	1.1025	0.1813	-0.6823	-4.2713	0.2364	-1.4876	2.0023
12105.4688	-3.0109	-2.6692	-0.1975	-0.1867	0.7368	1.3687	0.0840	1.9148	-0.1022	0.7369	-1.3927	-1.6951	-0.7801	-0.6994	-0.6758	0.4702	-0.0024	1.8649	1.5697	0.7619	1.0105	1.3923	1.9870	-0.0880	-0.3832	-0.1430	1.2026	-1.0682	-1.4469	-0.7453	-0.9063	1.0926
12109.3750	-1.6817	-1.3658	0.9683	0.4246	1.0919	0.8499	0.2041	1.5220	-0.5578	0.3505	-0.6964	-1.7642	-0.8559	-1.9510	-0.7456	-0.6189	1.2958	1.9639	1.4271	1.5682	1.1770	1.4131	1.7945	0.4961	-0.2083	0.0647	0.2856	-1.0727	-3.1001	-1.0119	-2.1666	0.8997
12113.2812	-1.5273	-2.3070	0.6401	0.6015	1.1250	1.4965	0.6200	1.8905	0.0526	0.4393	-0.2730	-3.2793	-0.8173	-3.0781	-0.4477	-0.4107	0.9612	2.2604	1.8526	1.4197	1.9445	1.7045	2.3447	0.5486	-1.6748	0.3417	0.6515	-0.8114	-4.2548	-0.8926	-2.3668	1.2459
12117.1875	-2.1666	-2.1196	-0.3065	-1.3548	0.6785	0.5722	0.9209	1.2410	0.3563	0.1992	-0.9542	-0.8275	-0.0991	0.0972	0.2275	-0.4081	-0.7187	0.9049	1.2323	0.1776	-0.5444	1.1133	1.3499	0.1888	0.8991	0.6006	1.0965	-0.8611	-0.2862	-0.3066	-1.8780	0.9752
12121.0938	-0.2841	-0.1259	-0.2418	-2.0716	0.1093	-0.3605	-0.2264	0.6269	-0.0992	0.0774	-0.0936	0.4092	-0.3429	1.5716	-0.4443	-0.0315	-0.9248	0.0688	0.5590	-0.2449	-1.7907	0.3258	0.4760	-0.2987	1.9318	-0.3362	0.5409	0.1455	1.3119	-0.4129	-0.2757	0.4518
12125.0000	-0.7518	-1.2909	0.2130	-0.4341	0.6922	0.1109	0.9220	0.7080	0.6503	0.5470	-0.0500	-2.1964	0.1818	-1.7159	0.5712	-0.1702	0.1741	0.8997	0.9622	0.5610	0.3471	0.9501	0.8471	0.3448	-1.2672	0.7248	-0.1958	-0.2238	-2.6115	0.3096	-0.7064	0.8971
12128.9062	1.0168	0.4878	0.0381	-1.6680	0.0354	-0.8445	-0.2309	0.0796	0.3746	0.4559	0.7631	-0.9816	-0.0846	0.2803	0.0099	0.4641	-0.4072	0.0251	0.2018	-0.0587	-1.2217	0.0869	-0.0410	-0.2547	0.0235	-0.2266	-0.5723	0.8030	-0.5233	0.3423	1.3270	0.2997
12132.8125	-1.4865	-2.6564	-1.0019	-1.0542	0.5129	0.2056	1.2707	1.0377	1.6468	1.5626	-0.2909	-3.4610	1.0002	-1.7541	1.2874	1.0298	-1.1743	0.7654	1.3404	-0.2626	0.3310	1.1932	0.7882	-0.2532	-3.1990	0.9503	-0.0519	0.3258	-2.5201	1.3117	0.9828	1.6234
12136.7188	0.6515	0.6568	1.0534	1.3229	0.4224	-0.2846	0.0826	0.0459	-0.2783	0.4880	0.4203	-1.2467	0.0424	-2.3683	-0.0149	-0.2757	1.5413	0.4344	0.1814	0.9606	1.1036	0.2679	-0.0081	0.4535	-1.6671	0.1897	-1.1465	-0.0063	-3.1281	0.0795	-0.2425	0.2690
12140.6250	0.5470	0.4984	1.0152	0.9807	0.6931	-0.6186	0.4811	0.2541	-0.2516	0.9563	0.2895	-1.4687	0.6498	-2.7067	0.3299	-0.5658	1.3364	0.3990	0.4820	0.9437	0.6843	0.6149	-0.1000	0.4551	-1.8485	0.5420	-1.3665	0.0077	-3.4905	0.3462	-0.8954	0.8060
12144.5312	-1.1272	-2.2579	-0.0792	-1.4296	0.9548	-0.4822	1.5325	1.6533	1.5468	2.4632	0.1094	-4.7804	0.8283	-3.2247	1.3827	1.0469	-0.3737	0.9425	1.8316	0.3614	-0.1038	1.5305	1.0701	0.2154	-3.6282	1.2480	-0.7161	0.2430	-5.2529	1.4132	0.7768	2.3055
12148.4375	-2.5981	-2.9975	-0.9571	-0.7016	0.3451	0.8890	0.5533	2.0864	0.9345	1.8959	-0.8651	-2.9518	-0.0064	-1.3178	0.2297	1.6712	-1.0503	0.9043	1.7424	-0.2395	0.5205	1.1895	1.5566	-0.3372	-2.4731	0.2640	0.9688	-0.1912	-2.2068	0.3924	0.9069	1.8429
12152.3438	0.1409	-0.0490	0.2275	0.0376	-0.0380	0.2492	-0.6633	1.2770	-0.2484	0.9908	0.4428	-1.3619	-0.8309	-1.0500	-0.9042	0.9843	0.2088	0.2641	0.8650	0.1360	0.2230	0.2774	0.8643	-0.1388	-1.0572	-0.6572	0.2377	0.4014	-1.8598	-0.5236	0.7176	0.8369
12156.2500	0.6499	0.6734	-0.1484	-1.2333	-0.1844	-0.5415	-0.3908	0.5553	-0.4342	0.5382	0.2874	0.7168	-0.0074	1.0094	-0.4048	0.1560	-0.7671	-0.6814	0.2119	-0.5599	-1.6323	-0.1150	-0.0907	-0.2724	1.2490	-0.3647	0.3548	0.4076	1.0477	-0.2777	-0.2379	0.4865
12160.1562	0.2339	0.0347	-0.2814	-0.8115	-0.2518	-0.0102	-0.4992	0.5105	-0.1411	0.4701	0.1779	-0.0556	-0.3414	0.7227	-0.3911	0.7131	-0.5943	-0.1906	0.0894	-0.3911	-0.6887	-0.1482	0.1652	-0.3107	0.4290	-0.4603	0.4808	0.2639	0.5662	-0.1647	0.6947	0.1800
12164.0625	0.0704	-0.4843	-0.2893	-1.8434	-0.0705	-0.5466	0.2320	0.7190	0.5457	1.2402	0.2824	-1.3120	0.0153	0.2373	0.5134	1.1346	-0.9062	-0.3100	0.2300	-0.4940	-1.3933	-0.0167	0.1387	-0.0822	-0.0878	0.2235	0.2375	0.1999	-0.7051	0.6402	1.2567	0.6248
12167.9688	-2.6622	-1.3976	-1.0399	-1.5801	0.0147	-0.2216	-0.0837	0.7918	0.2127	0.9933	-1.5869	0.6246	0.2539	2.0017	-0.0255	1.0529	-1.3415	0.0264	0.6159	-0.5716	-1.3153	0.4232	0.2130	-0.7059	0.8550	-0.1974	0.6043	-0.3654	1.9436	0.3458	1.3328	0.7891
12171.8750	-0.3983	0.1645	-0.4451	-1.4468	-0.1456	-0.5497	-0.5330	0.2515	-0.1678	0.4239	-0.3582	0.8112	-0.0160	1.7510	-0.3688	0.5232	-0.8439	-0.2419	0.1186	-0.4191	-1.4594	-0.0162	-0.1512	-0.5602	1.2405	-0.5150	0.1434	0.2516	1.7138	0.0073	0.9934	0.2426
12175.7812	-0.4259	0.2281	-0.3584	-1.5128	-0.1076	-0.8392	-0.0061	-0.2228	0.2097	0.1025	-0.3392	0.9617	0.2473	1.7052	0.1946	0.1800	-0.7823	-0.5013	-0.0840	-0.4484	-1.6440	-0.1255	-0.4303	-0.2930	1.3385	-0.0315	-0.1315	0.1466	1.6736	0.3578	0.8693	0.0688
12179.6875	-0.3376	0.0495	-0.1752	1.0508	-0.1742	0.1218	-0.0289	-0.4484	-0.0428	-0.0510	-0.3739	0.5671	0.3608	-0.0649	0.1624	0.1073	0.1974	-0.2298	-0.3874	-0.1006	0.7166	-0.2496	-0.4840	-0.0804	-0.6496	0.0362	-0.2091	-0.1130	0.4260	0.2610	0.4238	-0.2805
12183.5938	-2.3291	-1.7163	-1.0902	0.7294	-0.1762	0.8478	0.3436	-0.1560	0.6435	-0.2145	-1.3154	0.4115	0.3776	0.6477	0.3872	0.5237	-0.6761	0.1627	0.0731	-0.4461	1.0280	0.1319	0.0871	-0.3516	-0.8560	0.1915	0.5912	-0.4496	1.4534	0.3982	0.8106	-0.0625
12187.5000	-1.3676	-0.0076	-1.0223	1.8114	-1.0233	2.1812	-2.8873	-0.1475	-1.5385	-1.7495	-1.2165	3.3195	-1.9199	3.4994	-2.9332	0.8974	-0.1589	0.7778	-0.6110	-0.2056	1.8924	-0.6762	0.5308	-1.3611	1.8710	-2.7134	1.7795	-0.1335	5.3728	-2.1101	1.5175	-1.6677
12191.4062	-1.4070	-0.1851	-0.9097	0.7105	-0.5438	0.7241	-0.7369	-1.0790	-0.3636	-1.4769	-1.2912	2.9872	-0.1184	2.8853	-0.5292	-0.1184	-0.5013	-0.0882	-0.9342	-0.4404	0.4790	-0.5834	-0.5427	-0.6166	1.7683	-0.6913	0.7147	-0.4610	4.4990	-0.3906	0.5793	-1.3385
12195.3125	0.5336	2.3094	-0.3802	1.7745	-1.2071	0.4206	-1.7765	-2.2715	-1.6458	-2.6106	-0.7797	6.0012	-0.4247	4.3571	-1.2808	-0.8337	0.1337	-1.2032	-2.4208	-0.6440	0.1948	-1.8717	-1.7481	-0.5662	3.8956	-1.4057	0.6221	-0.3803	7.0249	-1.0985	0.0701	-2.7885
12199.2188	0.6379	1.7667	-0.1918	1.9952	-0.9364	0.6529	-1.3312	-1.6815	-1.5908	-1.9516	-0.6059	4.6974	-0.2368	2.9577	-0.9548	-0.8007	0.3001	-0.9453	-2.0850	-0.4573	0.6210	-1.5473	-1.3926	-0.2916	2.9043	-0.9805	0.7311	-0.5671	5.2455	-0.9692	-0.7134	-2.2791
12203.1250	1.1112	1.7659	0.4313	2.3300	-0.4946	0.4177	-1.1358	-1.4544	-1.1513	-1.5175	0.0424	2.5054	-0.3392	0.7784	-0.8893	-0.7188	1.1969	-0.2135	-1.4238	0.3183	1.4322	-0.9716	-0.9599	-0.0737	0.8343	-0.8364	-0.3202	-0.1062	2.0330	-0.7250	-0.1506	-1.7150
12207.0312	1.0618	1.9400	-0.0768	0.3663	-0.9541	0.1964	-1.7934	-1.5161	-1.0683	-1.9668	0.0475	3.5884	-1.1070	3.4686	-1.3491	-0.1025	0.1204	-0.5319	-1.7288	-0.2937	-0.2369	-1.4436	-0.9097	-0.4989	3.1591	-1.4925	0.4284	0.0823	4.6852	-0.9950	1.1426	-2.2220
12210.9375	-0.1923	0.7074	-0.3122	-0.2611	-0.7059	0.3342	-1.3551	-0.7221	-0.6270	-1.2027	-0.4196	2.4382	-1.1058	3.0720	-1.0521	0.4540	-0.2364	-0.1692	-1.0675	-0.2896	-0.3697	-0.9478	-0.3068	-0.4776	2.5952	-1.1766	0.7465	-0.2187	3.7002	-0.7284	1.3993	-1.5028
12214.8438	0.3250	0.5293	-0.1115	0.7967	-0.4014	0.5977	-0.6345	-0.9954	-0.6252	-1.3057	-0.2585	1.9431	-0.3298	1.5959	-0.3986	-0.4161	0.1705	-0.0286	-1.1992	-0.0432	0.5850	-0.7434	-0.5090	-0.1090	1.5852	-0.4662	0.4961	-0.4234	2.6145	-0.4854	-0.2703	-1.4845
12218.7500	0.1033	0.8716	0.0274	1.5316	-0.2771	0.7708	-0.8526	-1.2612	-1.0395	-2.0319	-0.5300	2.9711	-0.3410	1.7571	-0.9097	-1.2341	0.5615	0.1853	-1.0597	0.2467	1.0101	-0.5445	-0.4846	-0.1755	2.0252	-0.7238	0.3466	-0.4463	3.3482	-1.0233	-1.2040	-1.6176
12222.6562	1.8208	2.7124	1.1930	2.0256	-0.0517	-0.3938	-0.8275	-1.8249	-1.3808	-1.8323	0.3442	2.7844	-0.0682	0.3875	-0.7661	-1.8639	1.8430	-0.1620	-1.3495	0.8749	0.7962	-0.7240	-1.2100	0.2705	1.5741	-0.5304	-1.1928	-0.0661	1.3630	-0.7777	-1.3269	-1.6409
12226.5625	0.8420	1.1408	0.5874	-0.2726	0.0109	-0.2583	-0.4911	-0.3430	-0.5943	-0.8520	0.3603	1.0852	-0.5924	0.7756	-0.6527	-0.7458	0.4761	0.0221	-0.2583	0.3435	-0.5490	-0.2049	-0.0336	0.1293	1.7585	-0.4252	-0.1055	0.0208	0.7834	-0.7075	-0.7052	-0.5445
12230.4688	2.0412	1.5934	0.5431	-1.9163	-0.0382	-1.5139	0.5026	-0.7289	0.3751	-0.3991	1.2397	0.3705	0.1975	0.6521	0.6794	-0.7401	-0.2665	-1.0105	-0.4310	-0.2781	-2.2895	-0.4604	-0.7054	0.4242	1.6620	0.5066	-0.7055	0.5926	0.1567	0.4035	-0.2527	-0.2041
12234.3750	2.9128	2.7699	1.7904	1.9084	0.0890	-0.4072	-0.5151	-1.1998	-0.8700	-1.4563	1.5622	0.5572	-0.6294	-1.6573	-0.7051	-1.6170	2.3036	-0.0113	-0.6990	1.1572	1.0501	-0.4972	-0.4853	0.7471	0.1220	-0.3039	-1.4134	0.4269	-1.7518	-0.8295	-1.2888	-1.0594
12238.2812	2.3225	1.6445	1.2509	1.8493	-0.0625	-0.3322	-0.1227	-1.0143	0.2131	-0.4680	1.5699	-1.4201	-0.3688	-2.5909	0.1000	-0.1683	1.9135	0.0311	-0.5855	0.8483	1.6441	-0.4923	-0.4529	0.6187	-2.2681	0.0526	-1.6164	0.6642	-3.3018	0.2408	0.9987	-0.6971
12242.1875	-0.8244	-2.3892	-0.6075	-1.1212	0.6539	-0.3801	2.7141	-0.0126	2.4572	0.8274	0.1698	-3.4793	1.6930	-2.4238	2.7900	-0.0422	-0.9451	0.1032	0.7668	-0.3073	-0.0231	0.8932	0.1569	0.6022	-3.0527	2.3123	-0.5866	0.0627	-3.1940	2.0955	-0.1081	1.1990
12246.0938	1.0859	1.4458	0.5243	2.2167	-0.3287	0.1408	-0.6891	-1.2182	-0.6511	-0.8441	0.2499	1.1803	-0.0755	-0.3519	-0.3865	-0.3586	1.2873	-0.1772	-1.1024	0.3970	1.5181	-0.7448	-0.8867	0.0745	-0.4800	-0.4317	-0.7569	0.0525	0.3050	-0.1836	0.3880	-1.1991
12250.0000	2.9469	3.5560	1.3411	2.2804	-0.6701	-0.5375	-1.4773	-1.5675	-1.4670	-1.1393	1.1597	2.3538	-0.6769	0.0711	-1.0777	-0.5896	1.9499	-0.9437	-1.7050	0.4526	0.7278	-1.4966	-1.4102	0.2599	0.8402	-1.0014	-1.1227	0.4109	0.5896	-0.7295	0.4104	-1.7383
12253.9062	0.7073	1.4609	-0.0285	2.2937	-1.0541	0.4496	-1.2296	-0.6056	-1.0770	-0.1534	-0.0616	2.3042	-0.4043	0.7995	-0.7401	0.8108	0.5187	-1.2520	-1.4209	-0.5898	0.9849	-1.4881	-1.0389	-0.1598	0.1481	-0.8568	0.4156	-0.1366	1.8735	-0.3868	1.0978	-1.1807
12257.8125	0.2463	0.5234	-0.4607	0.7593	-0.8925	0.3882	-1.2505	0.2547	-0.4123	0.5078	0.1078	0.6711	-0.6690	0.7775	-0.8656	1.6041	-0.2729	-0.7335	-0.4468	-0.7136	0.3532	-0.8641	-0.2379	-0.5300	-0.4823	-1.0524	0.5655	0.4045	1.0884	-0.2532	2.1911	-0.3055
12261.7188	2.0099	1.5861	0.5975	-0.0292	-0.2818	-0.7116	-0.3745	-0.4356	0.0212	-0.0672	1.2887	-0.3094	-0.3262	-0.5346	-0.1477	0.1398	0.5045	-0.5819	-0.3547	0.0136	-0.3679	-0.5408	-0.4388	0.1635	-0.3397	-0.2502	-0.7851	0.8119	-1.0021	0.0624	0.9433	-0.2634
12265.6250	-0.0782	-0.1056	0.4950	0.2992	0.1972	-0.4622	1.1901	-0.3056	0.7627	0.1052	0.2263	-0.8821	0.3656	-1.4740	1.1491	-0.2774	0.5374	-0.4074	-0.0260	0.1541	0.0915	-0.0462	-0.1895	0.7794	-0.9402	1.1149	-0.5852	-0.2934	-2.0545	0.7349	-0.2387	0.1636
12269.5312	0.5937	0.5792	0.0656	0.7246	-0.1982	-0.0993	-0.1405	-0.6750	0.3775	-0.5985	0.4963	-0.0485	-0.0694	-0.4390	-0.0683	-0.0506	0.3701	-0.1424	-0.1115	0.0397	0.6287	-0.1926	-0.2525	-0.0391	-0.9859	-0.1630	-0.6609	0.6136	-0.2824	0.1056	0.9191	-0.2961
12273.4375	0.7140	1.2475	-0.3245	-1.5834	-0.5452	-0.8633	-0.7036	-1.0890	0.2235	-1.0743	0.3329	1.8091	-0.3981	2.7875	-0.3261	0.1028	-0.7110	-0.6755	-0.6877	-0.5463	-1.7006	-0.7179	-0.7004	-0.4641	2.1566	-0.6706	-0.2611	0.7070	3.0529	0.0054	1.8096	-0.9062
12277.3438	-0.8638	-1.4281	-0.8554	0.1282	-0.0752	0.4647	0.9218	-0.5960	1.5276	-0.6248	-0.0941	-1.0211	0.4647	-0.3742	0.9954	0.1756	-0.6657	0.1509	0.1724	-0.3883	0.8666	0.1968	0.1164	-0.0497	-1.7245	0.6572	-0.0327	0.2861	-0.0362	0.8095	0.9458	-0.0502
12281.2500	0.7412	-0.9606	0.4795	-0.6016	0.8073	-0.3285	1.7813	0.0518	1.4300	0.2795	1.0013	-3.3730	0.7179	-2.9593	1.5861	-0.6953	0.2909	0.6543	0.7263	0.5700	0.3456	0.8692	0.4900	0.7913	-2.2642	1.5315	-0.9006	0.2413	-4.0967	0.9937	-0.9959	0.7957
12285.1562	-0.8602	-1.4067	-0.4230	-1.5797	0.4552	-0.6231	1.5700	0.2015	1.6426	0.5544	0.0312	-1.9896	0.8521	-0.8948	1.4917	0.0541	-0.8593	0.0360	0.8853	-0.2450	-0.8534	0.7449	0.2864	0.2221	-1.3020	1.2423	-0.4435	0.2524	-1.6435	1.1987	0.3348	1.0678
12289.0625	-0.1717	-0.0765	-0.2351	-0.0194	-0.1163	-0.2932	0.5843	-0.1166	0.4980	0.1104	0.0277	0.1197	0.4726	-0.2070	0.5758	-0.0268	-0.3665	-0.6894	0.1183	-0.4644	-0.3563	-0.0812	-0.2590	0.1270	-0.4593	0.4855	-0.0922	0.1641	-0.0177	0.4292	0.0109	0.3252
12292.9688	-1.9164	-2.3494	-0.7535	0.6294	0.2049	0.8839	1.5620	0.5371	1.1812	0.3705	-0.6997	-1.4021	0.7387	-1.4836	1.2607	0.1325	-0.6403	0.0539	0.7200	-0.4125	1.0470	0.5691	0.6002	0.3487	-2.0237	1.2519	0.7160	-0.5503	-1.2353	0.6857	-0.8469	0.8203
