Time	Fp1	Fp2	F3	F4	C3	C4	P3	P4	O1	O2	F7	F8	T3	T4	T5	T6	A1	A2	FZ	CZ	PZ
452.0000	-14.9212	-8.1794	-13.0287	-6.1576	-13.2515	0.9589	-3.9269	23.4646	2.1001	20.9907	-16.8090	6.2002	-11.1169	27.1238	-8.5897	41.0956	-7.0545	3.8700	-12.1260	-11.8968	1.2543
456.0000	-15.7183	-11.8969	-12.7343	-12.2681	-14.0318	0.6442	-3.0495	27.7605	2.8324	23.7603	-15.4102	8.8938	-12.0364	28.7601	-7.9274	41.6827	-5.3184	6.7184	-18.1484	-14.9795	2.4668
460.0000	-14.0221	-10.2839	-11.8023	-11.5518	-13.4673	0.5904	-3.2578	28.9589	2.0966	22.2790	-14.9363	9.3147	-11.3899	28.1343	-8.3969	38.1797	-5.2914	5.0370	-17.5369	-15.2880	2.6338
464.0000	-13.5747	-8.3058	-13.2087	-8.4282	-12.5159	1.9533	-3.9231	31.0486	0.8883	20.8974	-16.9155	8.0690	-11.5292	29.2856	-10.0568	38.3647	-8.3778	1.1214	-14.6663	-13.4558	3.3296
468.0000	-12.9108	-8.3436	-10.6710	-10.3003	-14.3917	-0.6959	-4.0122	28.0986	1.8426	21.4998	-14.9790	9.9642	-10.6505	27.9914	-8.7392	37.6442	-3.9335	4.7146	-16.8096	-16.6670	1.3492
472.0000	-9.8266	-2.3320	-8.3639	-3.9625	-14.0460	-1.3573	-4.9721	24.6580	0.8503	18.0305	-14.8846	9.0428	-9.0236	24.7313	-9.5790	30.0970	-3.8494	1.9962	-11.0535	-15.9753	-0.1801
476.0000	-9.9040	0.8469	-11.1091	2.4837	-11.8747	1.9576	-5.4912	26.5259	-0.7130	16.2156	-18.2147	5.7736	-9.8085	25.3340	-12.0127	28.5814	-10.2083	-3.8685	-4.7662	-11.2623	1.5145
480.0000	-7.4147	-0.9508	-8.1977	-2.5595	-10.8962	0.0286	-4.7300	25.4639	-0.6764	14.0732	-13.9497	7.6117	-7.7452	22.8564	-9.7708	25.4285	-5.7055	-2.2435	-8.7691	-12.9319	1.0786
484.0000	-6.5377	-0.0245	-7.0431	-1.8525	-10.1270	0.5971	-4.1006	25.0626	-0.6017	13.6957	-12.7803	7.5781	-7.6899	20.6215	-9.4860	19.2880	-5.8513	-1.9851	-7.9091	-12.5744	1.7203
488.0000	-6.4193	2.9841	-7.5368	2.5539	-10.3134	1.4515	-4.7319	25.1748	-1.0894	13.4643	-14.6713	6.5871	-8.1471	20.6908	-10.9754	17.2757	-8.1238	-3.9779	-4.2118	-11.6755	1.6913
492.0000	-6.6864	0.9940	-8.3503	0.7946	-8.4732	2.9204	-3.7881	26.4733	-1.2153	13.1229	-13.8911	5.8912	-8.3981	20.2257	-10.4388	16.3413	-9.4672	-4.5132	-5.0975	-9.8102	3.3662
496.0000	-5.2273	-0.2683	-6.8049	-2.1639	-7.6563	1.7065	-3.3816	25.1409	-1.2517	11.3917	-11.3365	6.6079	-6.9326	18.6876	-8.9214	15.5341	-6.7557	-3.7611	-7.2573	-10.2796	2.9299
500.0000	-6.2420	2.2335	-8.3366	2.0551	-9.3740	1.5552	-4.9000	25.0707	-1.6084	12.0405	-14.7707	5.8353	-7.5506	21.2434	-10.8231	20.3782	-8.4913	-5.4596	-4.2086	-10.3563	1.7093
504.0000	-7.4927	0.5597	-8.9393	0.1178	-10.2027	1.6096	-4.6842	26.6834	-1.0830	14.0482	-15.1024	6.6373	-8.4490	22.6709	-10.8183	22.5014	-8.3681	-3.9851	-6.3176	-11.4878	2.1019
508.0000	-8.2043	0.8338	-10.7763	1.9629	-9.3795	3.0457	-4.8934	27.7242	-1.6244	13.7188	-16.8068	5.1712	-8.9847	23.7694	-11.7364	24.4617	-11.1509	-6.2155	-4.4241	-9.3672	2.8757
512.0000	-5.2273	1.7833	-7.8356	0.9949	-8.3869	1.1885	-4.7777	24.3622	-1.9643	10.3278	-13.5994	5.7029	-6.5471	20.4284	-10.1515	20.2972	-7.6279	-6.1017	-4.6873	-9.7757	1.5972
516.0000	-1.1266	2.5412	-1.6197	-2.9801	-9.6629	-3.9850	-4.7669	18.4623	-1.2825	7.6331	-7.8145	9.0393	-2.9815	15.7881	-7.0458	14.8967	1.5364	-1.7871	-8.3123	-14.6248	-1.9076
520.0000	-3.8630	3.7204	-4.1898	1.2301	-10.8550	-2.2632	-5.2407	18.9888	-0.9170	10.3380	-11.5286	7.4891	-5.1420	17.8436	-8.8156	17.6252	-2.2891	-2.1998	-5.0591	-13.3582	-1.5142
524.0000	-3.5257	2.5237	-3.8719	-0.9040	-10.0823	-1.7186	-4.5468	20.9676	-0.9289	10.5349	-10.4131	8.1513	-5.3061	17.4754	-8.4734	15.1175	-2.2638	-1.9403	-6.8355	-13.6042	-0.3560
528.0000	-3.2414	2.4360	-3.9398	-0.8513	-9.4296	-1.5215	-4.4501	20.5854	-1.1237	9.7497	-10.1439	7.7106	-5.0004	17.0499	-8.2856	14.9538	-2.4715	-2.5129	-6.4915	-12.8033	-0.2191
532.0000	-3.5351	3.3607	-4.1233	1.0761	-9.3494	-1.0143	-4.4258	19.4358	-1.0126	9.8396	-10.6462	6.8982	-5.2728	16.3616	-8.4842	13.7010	-3.3975	-2.6245	-4.6709	-11.8971	-0.2194
536.0000	-0.8902	3.0044	0.9260	-3.2254	-10.6913	-5.0563	-3.9995	14.9477	0.0517	8.9017	-5.6686	9.9877	-2.9276	12.5736	-5.6579	8.9087	4.2377	2.2853	-8.6777	-16.3185	-2.7118
540.0000	-1.3866	2.7049	0.9609	-3.1935	-11.0699	-5.3537	-3.9500	13.5177	0.4534	9.3324	-5.6136	9.8179	-2.9791	12.3072	-5.2826	9.8014	4.7195	3.3101	-8.6269	-16.3239	-3.1455
544.0000	-0.8107	3.3791	-0.5745	-1.1387	-8.4455	-3.0660	-3.7630	15.1465	-0.7604	7.1248	-6.4023	7.7670	-2.9271	12.0526	-6.0890	8.2351	1.0903	-0.7252	-5.9600	-12.6933	-1.4399
548.0000	0.4120	4.7794	-1.0255	0.9233	-6.6181	-2.0378	-3.9296	15.4564	-1.8566	4.5924	-6.6827	6.3816	-2.2515	11.3902	-6.6335	6.6015	-0.7822	-4.0334	-3.5155	-10.3294	-0.8410
552.0000	2.1994	5.5468	2.5908	0.1625	-6.9658	-4.2303	-3.3765	10.0083	-0.9545	3.4760	-3.1912	7.2761	-0.6278	7.0162	-4.4680	0.7733	3.6769	-0.6386	-3.9113	-11.7933	-2.5689
556.0000	4.1266	6.9310	4.6270	1.0444	-6.1551	-5.3109	-3.2834	6.0260	-1.0681	0.9091	-1.1604	6.8698	1.0681	3.8518	-3.3083	-2.9114	5.6989	-0.5268	-2.5294	-11.2112	-3.6877
560.0000	6.5615	7.5825	6.6293	-0.2616	-5.4497	-6.5817	-3.3405	5.5277	-1.6384	-1.5327	0.9612	7.7996	2.7580	2.3035	-2.5996	-5.7790	8.0427	-1.1665	-3.4615	-12.0843	-4.2707
564.0000	8.7946	7.7655	9.3230	-0.9277	-3.8521	-7.8987	-2.6344	-0.1626	-1.4585	-4.7736	4.6085	7.2351	5.0359	-2.3964	-0.2086	-10.3954	11.2121	-0.0151	-2.9393	-10.9405	-5.3716
568.0000	8.3468	6.5738	10.6818	-2.6565	-4.9379	-9.4780	-2.2638	-3.7962	-0.2785	-3.8575	6.1982	7.8911	5.4154	-3.8265	1.3993	-9.8693	14.2484	3.6387	-4.4892	-12.2639	-6.6762
572.0000	10.5945	6.8594	15.7225	-5.8612	-6.6828	-13.1907	-1.7895	-8.3565	1.0297	-3.9617	10.7224	10.9050	7.2244	-7.8082	3.9178	-16.0724	21.3258	8.9870	-7.7066	-16.7992	-9.0595
576.0000	15.3333	9.0323	21.0743	-6.5993	-6.0252	-17.3315	-1.9807	-16.5218	0.8640	-9.4652	15.9386	11.7271	11.5914	-13.6847	6.8576	-21.4890	28.4192	10.2934	-7.5108	-18.0135	-12.5096
580.0000	19.4858	10.7219	26.3936	-8.2026	-6.3006	-21.7418	-2.2074	-23.6833	1.0414	-13.5903	20.8793	13.3695	15.4266	-18.6607	9.6370	-26.0909	35.9196	12.6571	-8.5228	-20.5381	-15.9931
584.0000	21.7587	11.8064	29.9898	-8.5186	-6.2170	-24.1624	-1.8891	-30.0019	1.6103	-15.9160	24.4314	13.7893	17.6641	-23.2304	11.8995	-30.9676	40.4972	15.1515	-8.2727	-21.3283	-18.0945
588.0000	22.0105	12.8757	30.0613	-6.4868	-5.4427	-23.5180	-1.7159	-31.6152	1.5234	-16.7342	24.4564	12.6564	17.7905	-24.7070	11.9429	-33.4039	39.5523	14.5358	-6.0622	-19.7584	-17.9609
592.0000	21.2813	13.5099	27.9773	-3.4987	-3.4821	-20.6382	-1.3291	-30.2442	0.9106	-17.1709	22.8423	10.3234	16.7941	-24.8073	10.9041	-35.2100	35.0094	11.6883	-2.7813	-16.0659	-16.0129
596.0000	18.8871	15.4342	22.0052	4.1572	-0.5268	-14.9577	-1.7233	-26.4216	-0.8095	-17.7730	16.9744	5.1621	14.4323	-22.0254	7.4594	-32.5085	24.5599	4.1914	4.8402	-8.5879	-12.7697
600.0000	20.1343	14.2922	24.7057	0.3983	-1.5072	-17.5574	-1.4839	-28.5026	-0.1133	-17.9938	19.9138	7.3072	15.7645	-23.5009	9.2548	-33.4128	29.4204	7.3953	1.3188	-11.5887	-14.2447
604.0000	20.0844	13.1006	26.2124	-2.1153	-2.4755	-18.7755	-0.9897	-29.6142	0.8147	-16.7709	21.6129	8.7450	15.8616	-24.4599	10.4233	-34.7149	32.1095	10.5669	-1.1641	-13.6679	-14.7834
608.0000	21.3057	17.9032	24.5489	5.3736	-0.4114	-16.2233	-1.9145	-28.5477	-1.1053	-19.8345	18.6866	5.7510	15.8880	-24.6355	7.8780	-38.0134	26.6545	4.0336	5.9825	-9.4874	-13.8325
612.0000	24.8644	16.9901	28.8200	0.7256	0.4734	-19.3290	-1.3255	-32.2798	-1.0265	-23.2685	24.0420	7.6651	19.0346	-28.6438	10.8109	-42.2746	32.9864	6.1401	2.4960	-11.4739	-15.4267
616.0000	25.4373	16.4399	30.0085	0.1055	1.5818	-19.3135	-0.4308	-35.1139	-0.5867	-24.1555	26.1228	7.1560	19.6620	-31.5580	12.2696	-46.0370	34.0255	7.4803	2.6442	-10.4168	-15.3211
620.0000	26.7689	17.5040	33.0246	-0.2275	0.1975	-22.1000	-0.6097	-40.1553	0.2041	-24.8536	28.3801	8.2829	21.1814	-34.1994	13.8210	-48.0886	38.5779	10.5335	2.2099	-12.6624	-17.7894
624.0000	26.5650	17.0218	33.3536	-0.9094	0.1983	-21.8795	-0.1567	-39.9976	0.5633	-24.1253	28.9313	8.5847	20.8505	-34.7769	14.1279	-49.9229	38.7456	11.5679	1.5897	-12.9504	-17.3809
628.0000	25.3570	19.8462	31.0574	4.4853	-0.1597	-19.8527	-0.9971	-37.8473	-0.0665	-23.1750	25.0933	7.0040	19.2686	-32.7819	11.5691	-49.4536	34.1275	8.5591	5.9522	-11.3330	-16.6528
632.0000	22.3734	19.5217	27.6937	6.3021	-1.5068	-18.2092	-1.6540	-34.2326	-0.0237	-20.0389	21.0040	6.3513	16.9133	-28.4938	9.4433	-43.3111	30.3091	7.5465	6.8009	-10.9996	-15.7897
636.0000	20.9790	17.3013	27.1354	3.9587	-1.6659	-17.4000	-0.8154	-32.4045	0.6943	-17.7489	21.2504	6.9407	15.6961	-27.9522	9.7646	-43.5679	29.8915	9.4368	4.5757	-11.4974	-14.5724
640.0000	21.0424	19.0654	26.4643	7.5464	-0.4506	-15.8716	-0.7305	-33.4563	0.3022	-18.7446	20.3800	5.0343	15.4825	-29.2060	9.1857	-46.3791	27.3002	7.5608	8.2651	-8.8320	-13.9583
644.0000	27.1878	23.7592	31.8098	9.2297	0.9087	-19.1390	-1.3953	-38.9611	-0.9931	-25.5693	24.7094	5.7396	19.9329	-34.8354	10.6354	-55.3013	32.5006	5.6684	10.4692	-9.6552	-16.7011
648.0000	31.5031	26.1841	37.1736	7.8319	-0.3419	-24.1360	-2.2327	-44.8042	-1.0289	-29.3267	28.8911	8.1872	23.7033	-38.4844	12.6958	-58.6368	40.3191	7.6412	9.0976	-13.5896	-20.6466
652.0000	28.4589	25.0198	34.1812	9.8279	-0.1196	-21.9195	-1.9121	-45.0607	-0.5010	-27.2307	26.4036	5.9534	21.8256	-37.2033	12.1165	-54.9084	36.5805	7.6603	11.1338	-10.7464	-19.5596
656.0000	29.0339	24.7233	34.2131	10.0368	2.0175	-20.4788	-1.0030	-45.4211	-0.7410	-28.5324	27.5328	4.7834	22.0098	-39.3039	12.6711	-59.1331	35.2510	6.7485	12.1698	-8.3559	-18.2218
660.0000	32.0364	24.3936	38.8847	5.2560	0.2656	-25.3815	-1.3644	-49.1438	-0.2143	-30.2756	31.8791	8.2283	24.9346	-41.3985	15.0957	-59.7662	43.4663	10.4412	7.5316	-13.4127	-21.4559
664.0000	30.7183	23.7547	35.7592	7.0688	2.4236	-22.2318	-1.0298	-46.4888	-0.9879	-30.5300	29.7626	5.8007	23.7365	-40.1013	13.9388	-58.3237	38.3903	7.0751	9.8117	-9.4014	-19.1456
668.0000	30.6953	27.0004	34.8430	12.3775	2.7075	-20.8222	-1.6012	-46.6713	-1.5906	-31.0499	27.5519	4.1078	23.1796	-40.2683	12.3223	-60.5877	35.2032	4.4770	14.5221	-7.4831	-18.9135
672.0000	32.0280	28.3658	37.2546	12.1662	1.2910	-23.0225	-1.9907	-48.9152	-1.2322	-31.3823	28.9271	5.5946	24.2085	-41.5720	12.9314	-62.6327	38.5746	6.2845	13.8899	-10.0761	-20.6923
676.0000	32.1695	26.8465	37.0571	9.9200	1.8282	-23.0785	-1.7745	-47.7370	-1.3972	-31.7222	29.5622	5.9701	24.4615	-41.0294	13.3197	-61.1612	39.0070	6.1221	12.0590	-10.1428	-20.2798
680.0000	28.6625	25.9442	32.4248	12.4779	2.1202	-19.6147	-1.8604	-43.6061	-1.6016	-28.9908	25.1153	3.8048	21.6259	-37.1669	11.0975	-55.9215	32.7106	3.7885	14.1970	-7.1962	-18.0111
684.0000	28.8698	27.0190	33.0600	12.8099	0.7828	-20.3116	-2.3067	-42.5188	-1.5254	-28.0589	24.6787	4.9893	21.3775	-36.4355	10.4672	-56.6460	33.4162	4.2707	13.7921	-9.2279	-18.5024
688.0000	28.3772	30.8073	31.3784	19.4603	0.6979	-18.9024	-3.3779	-43.0983	-2.2708	-28.5882	21.2868	2.7330	20.7050	-35.7091	8.3446	-56.3724	29.5486	0.9681	19.6045	-6.8843	-18.7085
692.0000	29.6486	34.2899	30.2420	24.7976	2.7220	-16.9050	-3.9647	-42.2617	-3.8718	-31.4550	19.4670	0.3904	20.9813	-36.1640	6.5935	-59.3416	25.4814	-4.3013	24.8958	-3.4122	-17.8321
696.0000	34.4369	37.1941	34.6770	24.9932	4.0340	-19.3463	-4.0743	-46.3458	-4.6837	-36.5315	23.5526	1.2043	24.3922	-41.0050	8.1437	-67.3545	29.8704	-5.0982	25.7180	-4.1771	-19.5999
700.0000	35.1530	37.1954	36.1014	24.7835	4.5925	-19.8721	-3.5195	-49.5636	-4.2565	-37.4492	25.4096	0.9311	25.1899	-43.6747	9.4540	-70.4482	31.4237	-3.6962	26.0324	-3.7135	-20.0730
704.0000	37.2965	35.7120	41.0481	18.4035	2.0307	-24.8428	-3.3977	-52.6748	-2.9633	-37.2107	30.1660	5.3028	27.3381	-45.6680	12.2269	-71.8458	40.3029	2.2328	19.6356	-10.0930	-22.9997
708.0000	35.9756	39.5741	37.8222	26.2868	2.5699	-21.7250	-4.3543	-51.0364	-4.0215	-37.1304	25.3333	2.1976	25.6412	-43.9453	9.1208	-71.6739	33.6116	-2.5808	26.5853	-6.3576	-21.8931
712.0000	37.6865	39.1098	41.0850	22.2826	0.8214	-24.8021	-4.4078	-51.5631	-3.4408	-36.9042	28.1637	5.4482	26.8950	-44.7853	10.4133	-73.5007	39.0310	0.6405	22.3351	-10.9967	-23.5114
716.0000	40.4622	39.7600	46.2168	18.6024	-1.6894	-29.6067	-4.7209	-55.2669	-2.5537	-37.5092	32.2395	9.2507	29.2378	-47.2766	12.5013	-76.6840	47.1061	5.2246	18.3086	-16.8506	-26.7519
720.0000	41.3185	44.1286	46.3171	24.4634	-1.7899	-29.0222	-5.5837	-56.3430	-3.2434	-38.6661	30.4635	7.9858	29.2658	-48.0858	10.9346	-80.2371	45.0329	2.6933	23.3720	-15.7341	-27.2701
724.0000	42.7586	43.4310	48.1221	21.1931	-2.3742	-30.8639	-5.6682	-55.6412	-3.2697	-39.2052	32.3434	10.0776	30.3251	-48.1356	11.6797	-80.5506	48.2909	3.7703	20.1503	-18.4237	-28.0099
728.0000	40.5404	43.1090	41.6378	25.0093	1.4915	-24.1981	-5.4240	-46.3563	-5.4110	-39.1770	27.1009	6.2640	27.3946	-43.8218	7.9886	-78.6253	37.1500	-4.4505	24.2436	-11.7401	-22.7255
732.0000	37.2725	41.5715	36.6300	26.3746	2.2300	-20.4082	-5.4773	-40.0190	-6.0134	-36.6538	22.6450	4.4701	24.5237	-39.0686	5.4947	-72.8823	30.4342	-7.7240	25.3025	-8.9079	-19.7943
736.0000	32.1375	38.2739	32.4737	25.3525	-0.0652	-18.7670	-5.5278	-36.2286	-4.8294	-30.7465	18.5931	4.3624	21.0473	-33.7071	4.1217	-63.3673	27.1945	-5.6859	23.4168	-9.4148	-18.6338
740.0000	27.3860	39.1201	26.2380	31.8493	-0.2899	-14.2193	-6.2087	-32.2445	-5.1532	-27.2085	11.5088	0.7805	17.1921	-28.7540	0.5030	-56.6368	18.1436	-9.3302	28.8419	-5.1448	-16.3734
744.0000	24.8163	35.9784	24.5221	29.7397	-0.9501	-14.0963	-5.8889	-33.0124	-4.2080	-25.0551	10.8171	0.3545	16.2456	-27.1437	1.1956	-50.1406	18.0790	-7.1374	27.0161	-4.7619	-16.3698
748.0000	22.8266	32.5225	24.1608	26.0141	-2.0934	-14.8622	-5.3186	-33.9706	-2.9046	-22.5811	11.4642	1.1347	15.6042	-26.3090	2.5141	-45.6212	19.9171	-3.3838	23.5559	-5.9980	-16.6717
752.0000	18.6277	30.8391	21.1644	27.4988	-3.4661	-13.3364	-5.1240	-34.7191	-1.6089	-18.5173	8.5127	-0.3918	13.0880	-24.2087	2.0064	-39.9057	17.0969	-1.2400	24.6088	-4.6887	-16.2362
756.0000	15.0545	27.0223	18.0583	25.2803	-4.0478	-12.0952	-4.7399	-32.9748	-0.7769	-15.2513	6.6071	-0.9875	11.1412	-21.0216	1.9374	-32.0457	15.1704	0.2556	22.5249	-3.9110	-15.2003
760.0000	14.2642	23.8016	15.3036	22.4462	-1.9489	-10.3891	-4.4366	-29.0723	-1.6751	-16.0669	5.8960	-1.9249	10.8747	-18.4418	1.7095	-26.3672	12.6758	-2.5173	20.6533	-1.5177	-13.2669
764.0000	8.3389	21.2869	7.4510	25.2600	-1.7957	-5.5636	-4.8837	-22.7505	-2.0169	-11.8660	-1.3544	-5.2570	6.6814	-11.1516	-1.5772	-13.7209	3.4306	-6.1319	22.9317	2.9193	-10.2301
768.0000	2.7879	14.4611	4.5485	18.3595	-5.2123	-5.7180	-4.2821	-18.8605	0.2486	-4.2796	-3.0863	-3.0295	3.4107	-5.5128	-1.1923	-2.0639	4.1043	-0.0635	15.5179	-0.6136	-9.5240
772.0000	-2.6310	6.6645	2.6772	10.0626	-8.3612	-6.2770	-2.9993	-16.9646	3.1223	3.3333	-3.1266	-0.6357	0.4799	-1.6774	0.4584	7.6389	6.2722	7.9381	7.1829	-4.2137	-8.9438
776.0000	1.2546	8.9306	4.5317	11.8334	-4.6437	-5.8292	-2.6262	-19.3162	1.5912	-2.5066	-0.4459	-2.2542	3.0833	-6.0688	1.2922	0.0897	6.2279	4.0741	10.2473	-0.8859	-8.5793
780.0000	12.7684	15.0575	14.5720	13.0164	1.0066	-10.3249	-2.0326	-31.9563	-0.4721	-16.6436	10.3171	-2.6708	11.7963	-20.0730	6.1064	-20.4152	15.3663	1.2747	14.1657	1.1673	-12.0262
784.0000	16.9363	20.3561	18.3466	18.6617	2.9709	-11.6378	-2.2182	-40.6099	-1.1460	-22.5395	13.1625	-4.7188	15.0508	-27.0497	7.4587	-30.1490	17.4643	-0.3213	20.4637	3.7587	-14.2401
788.0000	16.2475	20.2107	17.9140	19.7080	3.2863	-11.2169	-1.9909	-42.6877	-0.8225	-22.4989	13.0009	-5.8365	14.9036	-27.8567	7.8330	-29.7908	16.8776	0.1240	21.7541	5.1606	-14.3193
792.0000	14.1449	18.6210	13.2463	21.3109	6.3774	-6.4790	-1.3384	-37.5738	-1.8929	-22.3186	10.0118	-8.9178	12.8772	-25.4945	6.1144	-27.6674	9.4599	-4.5226	24.0339	10.5444	-10.5371
796.0000	16.6402	19.7861	12.1682	22.9056	11.0456	-3.2611	-0.8079	-33.4747	-4.1808	-26.7465	10.2926	-10.9792	13.6253	-26.6547	5.0898	-33.6045	4.9091	-11.2138	26.7610	15.1806	-7.4808
800.0000	18.3986	19.3741	14.1134	20.0567	11.6574	-3.5543	-0.1022	-31.1913	-4.3165	-27.1628	12.6774	-9.1439	14.1112	-27.9842	5.6521	-39.4628	6.5420	-10.6482	24.1589	13.4376	-6.6132
804.0000	17.4601	19.7242	13.0654	21.6050	12.4722	-0.9816	0.6849	-28.3447	-4.2583	-25.5281	11.7092	-9.8037	12.3686	-28.1894	4.6698	-44.3764	3.0603	-11.2631	25.5297	14.7593	-4.3634
808.0000	19.2950	17.4977	15.1935	17.1199	14.8201	-0.6335	2.4549	-27.7162	-4.1295	-26.8341	15.9036	-8.8282	13.2599	-31.5658	6.6758	-51.9499	4.8616	-9.9930	22.3851	14.8965	-2.7132
812.0000	18.9043	13.5566	15.3034	11.1074	15.2880	-0.3685	3.6203	-23.8588	-3.7051	-25.2744	17.7757	-6.9486	12.7215	-30.7555	7.6428	-52.1669	5.9741	-8.1116	16.9881	13.3366	-1.0293
816.0000	15.6601	9.8472	13.8916	6.5941	11.8780	-1.6590	3.3178	-21.1033	-2.3298	-20.2539	16.2866	-4.5716	10.9130	-26.1009	7.5324	-42.8588	7.6551	-4.0722	11.6270	9.3329	-1.5861
820.0000	8.6079	4.6527	8.6330	3.6189	7.8868	-0.4403	3.0680	-15.8286	-0.4761	-11.6932	11.0965	-3.7410	6.3557	-18.1055	5.9469	-27.9952	4.7858	-0.2219	7.3388	7.1300	-0.6191
824.0000	2.7950	-1.7568	4.6554	-3.0787	3.1775	-1.4772	2.3852	-10.0505	1.1970	-4.0305	7.4043	-0.9555	3.1390	-9.2099	5.1245	-10.0082	5.4400	4.3073	-0.5464	2.3310	-0.8426
828.0000	0.4151	-5.1051	2.7804	-6.8205	1.2400	-2.3464	1.9157	-7.6518	1.7546	-1.2766	5.9347	0.2928	2.1668	-4.8749	4.9732	-0.0247	6.2515	5.9712	-4.6156	0.2554	-1.2360
832.0000	2.2494	-1.2221	4.7427	-2.1061	1.3780	-3.4708	1.3504	-13.6536	1.5869	-4.0306	6.5955	-1.0524	3.7893	-8.4021	5.3781	-4.1285	7.4347	5.4319	0.0126	1.3908	-3.2741
836.0000	4.9593	1.9300	9.0064	-0.1862	0.8747	-5.9447	1.3880	-20.3098	2.1347	-6.1895	9.7100	-0.5191	5.8792	-13.5913	7.0273	-12.0142	11.7704	7.7795	1.9309	0.0666	-5.7022
840.0000	5.5836	1.5030	10.3598	-0.5547	2.3517	-5.4275	2.6205	-23.0473	2.6555	-6.9473	12.0752	-1.1719	6.2978	-17.2275	8.5459	-18.0100	12.3643	9.2489	2.4117	1.4810	-5.1126
844.0000	9.7492	3.3352	15.3113	-2.1395	2.2338	-9.2107	2.4138	-28.1037	2.5658	-10.7435	16.5621	0.7015	9.6978	-21.5304	10.7172	-23.4787	18.8755	10.8177	1.2523	-1.1597	-7.8671
848.0000	11.1915	6.2831	16.4420	1.2380	2.1500	-10.2230	1.6418	-31.6424	2.1518	-12.9616	16.5613	-0.1029	10.9798	-23.1613	10.6374	-24.8386	19.6657	9.6881	4.4263	-0.6204	-9.5065
852.0000	8.9472	4.8818	15.8928	-0.6760	-1.9268	-13.0295	0.3509	-32.4297	3.2592	-9.7117	14.8061	1.7686	10.4265	-19.2324	10.5121	-14.2110	22.7058	13.0871	1.3745	-4.6773	-12.1183
856.0000	4.1310	-0.1792	11.6594	-5.0489	-4.7964	-12.9825	-0.2659	-27.4894	4.1474	-4.3537	11.1135	2.9107	7.8098	-11.7619	9.4874	1.2959	21.6167	15.0602	-3.7146	-6.8289	-11.8104
860.0000	-2.2004	-4.3923	2.4055	-4.2389	-3.4866	-6.4518	-0.1981	-16.3269	3.2996	0.4405	3.4638	-0.1785	2.7115	-2.8251	5.5485	13.9031	10.1965	9.9394	-3.1700	-1.8286	-6.6113
864.0000	-7.4202	-13.2420	-1.6093	-14.0708	-5.2110	-5.2666	0.8820	-7.6001	4.7319	7.4796	2.0030	2.4060	-0.7694	4.3060	5.6036	25.9953	9.3577	13.8998	-12.9241	-4.6925	-3.8588
868.0000	-12.8591	-16.6645	-5.6919	-15.9639	-8.3392	-3.4719	0.8847	-1.0865	6.0730	15.0182	-2.3875	3.5360	-5.0734	10.7317	3.6297	34.3610	5.9847	16.5412	-16.1964	-6.8965	-2.1294
872.0000	-18.9897	-19.5275	-11.6490	-15.8197	-10.6927	0.0899	0.7124	7.5731	6.8002	22.5891	-8.7060	3.4229	-10.2289	18.4645	0.3739	43.5553	-0.6645	16.7241	-17.5585	-7.2273	0.7582
876.0000	-22.8803	-24.6838	-13.8390	-21.5366	-13.3408	-0.1712	0.9943	11.6925	8.2586	28.1742	-10.0912	5.5457	-12.6090	23.3550	0.4071	52.7829	-0.0480	20.7949	-23.7550	-10.4111	1.3608
880.0000	-27.0461	-28.0224	-17.0009	-23.4666	-15.3469	0.7464	1.0179	14.6345	9.3570	33.0499	-12.9352	5.8235	-15.2604	27.7829	-0.3471	61.2892	-1.8778	23.0396	-26.2754	-11.2866	2.1246
884.0000	-30.3764	-31.0264	-19.2904	-25.6260	-17.2088	1.0079	1.0081	16.4959	10.3794	36.9940	-14.9143	6.3018	-17.1929	31.3264	-0.6602	68.8576	-2.5718	25.3914	-28.8724	-12.4113	2.3886
888.0000	-32.5249	-30.4953	-21.6587	-22.6616	-17.7846	2.5097	0.6315	17.2163	10.4875	38.7565	-17.8803	4.8799	-18.7819	33.2338	-2.0337	71.9876	-5.8270	24.5517	-26.4822	-10.9838	2.8594
892.0000	-32.9710	-28.6333	-24.7005	-17.7083	-15.3078	6.0505	0.4621	19.6664	9.0691	37.2822	-20.8385	1.7201	-19.7300	34.0575	-4.1068	71.2234	-12.1490	19.1342	-21.3940	-6.1447	5.0184
896.0000	-29.2657	-26.4721	-22.2669	-16.9160	-13.0956	5.2771	0.4711	17.4362	7.9119	32.5101	-18.1850	1.3581	-17.1683	30.5385	-3.2674	65.2496	-10.5378	16.6981	-19.7936	-4.9832	4.5009
900.0000	-27.2045	-25.1135	-19.2402	-16.5106	-12.9424	3.2142	0.6105	11.6039	8.2842	30.1616	-15.3319	1.4280	-15.1243	26.5170	-1.4316	61.1597	-6.8069	18.4346	-18.9201	-5.3325	2.5449
904.0000	-27.5707	-21.5390	-19.7872	-10.8325	-13.6948	3.8618	-0.2016	10.1036	8.1017	30.3252	-17.7074	0.0306	-15.7208	26.3680	-2.9307	59.7582	-9.0521	17.0404	-14.1615	-4.3099	1.9188
908.0000	-28.0171	-22.6083	-19.8404	-12.4292	-14.1959	3.5735	-0.0984	10.9470	8.3797	31.2472	-17.5571	0.7438	-15.9894	27.1031	-2.7587	61.0274	-8.4288	18.0023	-15.8061	-5.2727	1.9782
